# Single SKU Max Power Table 
#       OFDM 6 ~ 54       | |                HT20 MCS 0 ~ 15               | |                 HT40 MCS 0 ~ 15              | |      VHT80 MCS 0 ~ 9     | | 
Band 1
ch36 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 
ch38 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 13 13 13 13 13 13 12 12 13 13 13 13 13 13 12 12 11 11 11 11 11 11 11 11 11 11 
ch40 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 13 13 13 13 13 13 12 12 13 13 13 13 13 13 12 12 11 11 11 11 11 11 11 11 11 11 
ch42 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 13 13 13 13 13 13 12 12 13 13 13 13 13 13 12 12 13 13 13 13 13 13 13 13 13 13 
ch44 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 13 13 13 13 13 13 12 12 13 13 13 13 13 13 12 12 11 11 11 11 11 11 11 11 11 11 
ch46 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 13 13 13 13 13 13 12 12 13 13 13 13 13 13 12 12 11 11 11 11 11 11 11 11 11 11
ch48 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 11 11 11 11 11 11 10 10 13 13 13 13 13 13 12 12 13 13 13 13 13 13 12 12 11 11 11 11 11 11 11 11 11 11

Band 4
ch144 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 18 18 18 18 18 18 18 18 18 18
ch149 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 18 18 18 18 18 18 18 18 18 18
ch151 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 18 18 18 18 18 18 18 18 18 18
ch153 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 18 18 18 18 18 18 18 18 18 18 
ch155 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 19 19 19 19 19 19 19 19 19 19 
ch157 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 18 18 18 18 18 18 18 18 18 18
ch159 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 18 18 18 18 18 18 18 18 18 18
ch161 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 21 21 21 21 21 21 20 20 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 18 18 18 18 18 18 18 18 18 18
ch165 19 19 19 19 19 19 18 18 20 20 20 20 20 20 19 19 20 20 20 20 20 20 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 18 18 18 18 18 18 18 18 18 18

# End of Single SKU Table
