# Single SKU Max Power Table
#   |CCK 1~11 | |    OFDM 6 ~ 54      | |               HT20 MCS 0 ~ 14               | |             HT40 MCS 0 ~ 14                 |
ch1 18 18 18 18 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 
ch2 18 18 18 18 21 21 19 19 18 18 17 17 21 21 19 19 18 18 17 17 20 20 19 19 18 18 17 17 
ch3 18 18 18 18 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13  
ch4 18 18 18 18 21 21 19 19 18 18 17 17 21 21 19 19 18 18 17 17 21 21 19 19 18 18 17 17 18 18 18 18 17 17 16 16 18 18 18 18 17 17 16 16 
ch5 18 18 18 18 21 21 19 19 18 18 17 17 21 21 19 19 18 18 17 17 21 21 19 19 18 18 17 17 18 18 18 18 17 17 16 16 18 18 18 18 17 17 16 16 
ch6 18 18 18 18 21 21 19 19 18 18 17 17 21 21 19 19 18 18 17 17 21 21 19 19 18 18 17 17 18 18 18 18 17 17 16 16 18 18 18 18 17 17 16 16
ch7 18 18 18 18 21 21 19 19 18 18 17 17 21 21 19 19 18 18 17 17 21 21 19 19 18 18 17 17 18 18 18 18 17 17 16 16 18 18 18 18 17 17 16 16
ch8 18 18 18 18 21 21 19 19 18 18 17 17 21 21 19 19 18 18 17 17 21 21 19 19 18 18 17 17 18 18 18 18 17 17 16 16 18 18 18 18 17 17 16 16 
ch9 18 18 18 18 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 
ch10 18 18 18 18 21 21 19 19 18 18 17 17 21 21 19 19 18 18 17 17 20 20 19 19 18 18 17 17 
ch11 18 18 18 18 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16  
ch12 18 18 18 18 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 
ch13 18 18 18 18 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 
# End of Single SKU Table
