# Single SKU Max Power Table
# OFDM6~54                        | |     HT20 MCS 0 ~ 15                                          | |             HT40 MCS 0 ~ 15                                   | |     HT80 MCS 0 ~ 9               |
ch36 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15  
ch38 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15  
ch40 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15  
ch42 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15  
ch44 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15  
ch46 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15  
ch48 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15  
ch149 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14 14 14 14  
ch151 21 21 20 20 19 19 18 18 21 21 19 19 19 19 18 18 21 21 19 19 19 19 18 18 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14 14 14 14  
ch153 21 21 20 20 19 19 18 18 21 21 19 19 19 19 18 18 21 21 19 19 19 19 18 18 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 17 14 14 14 14 14 14 14 14 14 14  
ch155 21 21 20 20 19 19 18 18 21 21 19 19 19 19 18 18 21 21 19 19 19 19 18 18 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 17 14 14 14 14 14 14 14 14 14 14   
ch157 21 21 20 20 19 19 18 18 21 21 19 19 19 19 18 18 21 21 19 19 19 19 18 18 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 17 14 14 14 14 14 14 14 14 14 14   
ch159 21 21 20 20 19 19 18 18 21 21 19 19 19 19 18 18 21 21 19 19 19 19 18 18 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 17 14 14 14 14 14 14 14 14 14 14   
ch161 21 21 20 20 19 19 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 14 14 14 14 14 14 14 14 14 14   
ch163 21 21 20 20 19 19 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 14 14 14 14 14 14 14 14 14 14   
ch165 20 20 20 20 19 19 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 14 14 14 14 14 14 14 14 14 14  
# End of Single SKU Table