# Single SKU Max Power Table
# |CCK 1~11 | |    OFDM 6 ~ 54      | |             HT20 MCS 0 ~ 15                 | |             HT40 MCS 0 ~ 15                 |
ch1 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11  
ch2 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11
ch3 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11
ch4 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11
ch5 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11
ch6 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11
ch7 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11
ch8 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11
ch9 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11
ch10 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11
ch11 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11
ch12 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 
ch13 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11
ch14 23 23 23 23
# End of Single SKU Table
