# Single SKU Max Power Table
#   |CCK 1~11 | |    OFDM 6 ~ 54      | |               HT20 MCS 0 ~ 23               | |             HT40 MCS 0 ~ 23                 |
ch1 22 22 22 22 20 20 20 20 20 20 20 20 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 
ch2 22 22 22 22 23 23 23 23 23 23 23 23 23 23 23 23 23 23 22 22 23 23 23 23 23 23 22 22
ch3 22 22 22 22 23 23 23 23 23 23 23 23 23 23 23 23 23 23 22 22 23 23 23 23 23 23 22 22 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18  
ch4 22 22 22 22 23 23 23 23 23 23 23 23 23 23 23 23 23 23 22 22 23 23 23 23 23 23 22 22 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
ch5 22 22 22 22 23 23 23 23 23 23 23 23 23 23 23 23 23 23 22 22 23 23 23 23 23 23 22 22 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21
ch6 22 22 22 22 23 23 23 23 23 23 23 23 23 23 23 23 23 23 22 22 23 23 23 23 23 23 22 22 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21
ch7 22 22 22 22 23 23 23 23 23 23 23 23 23 23 23 23 23 23 22 22 23 23 23 23 23 23 22 22 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21
ch8 22 22 22 22 23 23 23 23 23 23 23 23 23 23 23 23 23 23 22 22 23 23 23 23 23 23 22 22 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
ch9 22 22 22 22 23 23 23 23 23 23 23 23 23 23 23 23 23 23 22 22 23 23 23 23 23 23 22 22 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
ch10 22 22 22 22 23 23 23 23 23 23 23 23 23 23 23 23 23 23 22 22 23 23 23 23 23 23 22 22 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21
ch11 22 22 22 22 23 23 23 23 23 23 23 23 23 23 23 23 23 23 22 22 23 23 23 23 23 23 22 22 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
ch22 22 22 22 22 20 20 20 20 20 20 20 20 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19
ch13 22 22 22 22 20 20 20 20 20 20 20 20 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19
# End of Single SKU Table
