# Single SKU Max Power Table
# |CCK 1~11 | |    OFDM 6 ~ 54      | |             HT20 MCS 0 ~ 15                 | |             HT40 MCS 0 ~ 15                 |
ch1 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch2 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch3 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch4 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch5 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch6 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch7 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch8 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch9 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch10 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch11 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch12 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch13 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 17
ch14 23 23 23 23
# End of Single SKU Table
