# Single SKU Max Power Table
# |CCK 1~11 | |    OFDM 6 ~ 54      | |             HT20 MCS 0 ~ 15                 | |             HT40 MCS 0 ~ 15                 |
ch1 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12  
ch2 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12
ch3 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12
ch4 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12
ch5 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12
ch6 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12
ch7 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12
ch8 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12
ch9 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12
ch10 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12
ch11 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12
ch12 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 
ch13 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12
ch14 23 23 23 23
# End of Single SKU Table
