# Single SKU Max Power Table
# |    OFDM 6 ~ 54      | |             HT21 MCS 0 ~ 15                 | |             HT40 MCS 0 ~ 15                  | |             HT80 MCS 0 ~ 9  | 
ch36 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 13 13 13 13 13 13 13 13 13 13 
ch38 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 13 13 13 13 13 13 13 13 13 13
ch40 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 13 13 13 13 13 13 13 13 13 13
ch42 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 13 13 13 13 13 13 13 13 13 13
ch44 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 13 13 13 13 13 13 13 13 13 13 
ch46 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 13 13 13 13 13 13 13 13 13 13 
ch48 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 13 13 13 13 13 13 13 13 13 13

ch149 19 19 19 19 18 18 17 17 19 19 19 19 18 18 16 16 19 19 19 19 18 18 16 16 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 10 10 10 10 10 10 10 10 10 10 
ch151 21 21 21 21 18 18 17 17 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 10 10 10 10 10 10 10 10 10 10 
ch153 21 21 21 21 18 18 17 17 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 16 16 16 16 16 16 16 16 10 10 10 10 10 10 10 10 10 10 
ch155 21 21 21 21 18 18 17 17 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 10 10 10 10 10 10 10 10 10 10 
ch157 21 21 21 21 18 18 17 17 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 10 10 10 10 10 10 10 10 10 10 
ch159 21 21 21 21 18 18 17 17 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 10 10 10 10 10 10 10 10 10 10 
ch161 21 21 21 21 18 18 17 17 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 10 10 10 10 10 10 10 10 10 10 
ch163 21 21 21 21 18 18 17 17 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 10 10 10 10 10 10 10 10 10 10 
ch165 21 21 21 21 18 18 17 17 19 19 19 19 18 18 16 16 19 19 19 19 18 18 16 16 21 21 21 21 18 18 16 16 21 21 21 21 18 18 16 16 10 10 10 10 10 10 10 10 10 10 

# End of Single SKU Table
