# Single SKU Max Power Table
#   |CCK 1~11 | |    OFDM 6 ~ 54      | |               HT20 MCS 0 ~ 14               | |             HT40 MCS 0 ~ 14                 |
ch1 18 18 18 18 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 
ch2 19 19 19 19 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 
ch3 19 19 19 19 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14  
ch4 19 19 19 19 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 18 18 18 18 17 17 16 16 18 18 18 18 17 17 16 16 
ch5 19 19 19 19 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 18 18 18 18 17 17 16 16 18 18 18 18 17 17 16 16 
ch6 19 19 19 19 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 18 18 18 18 17 17 16 16 18 18 18 18 17 17 16 16 
ch7 19 19 19 19 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 18 18 18 18 17 17 16 16 18 18 18 18 17 17 16 16 
ch8 19 19 19 19 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 18 18 18 18 17 17 16 16 18 18 18 18 17 17 16 16 
ch9 19 19 19 19 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 
ch10 19 19 19 19 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 20 20 19 19 18 18 17 17 
ch11 19 19 19 19 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16  
ch12 19 19 19 19 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 
ch13 19 19 19 19 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 
# End of Single SKU Table
